id,latitude,longitude,date_uploaded,sentiment
54696938922,51.523815,-0.088257,1754255832,-0.25
54697759816,51.523815,-0.088257,1754255831,-0.25
54698095010,51.523815,-0.088257,1754255832,-0.25
54697974693,51.523815,-0.088257,1754255830,-0.19
54698094650,51.523815,-0.088257,1754255830,-0.2
54697974618,51.523815,-0.088257,1754255833,-0.25
54697974113,51.523815,-0.088257,1754255835,-0.25
54697758216,51.523815,-0.088257,1754255836,-0.25
54698001249,51.523815,-0.088257,1754255834,-0.25
54696929152,51.523815,-0.088257,1754255298,-0.25
54697749926,51.523815,-0.088257,1754255297,-0.25
54696928292,51.523815,-0.088257,1754255301,-0.25
54697992579,51.523815,-0.088257,1754255298,-0.25
54697992524,51.523815,-0.088257,1754255299,-0.25
54697992494,51.523815,-0.088257,1754255300,-0.25
54697963068,51.523815,-0.088257,1754255301,-0.25
54696421316,51.523642,-0.088279,1754211067,-0.25
54696753295,51.523642,-0.088279,1754211067,-0.25
54696634763,51.523642,-0.088279,1754211069,-0.25
54696752855,51.523642,-0.088279,1754211068,-0.25
54696659454,51.523642,-0.088279,1754211071,-0.25
54696419826,51.523642,-0.088279,1754211072,-0.25
54696419571,51.523815,-0.088257,1754211074,-0.25
54696419596,51.523642,-0.088279,1754211072,-0.25
54696751180,51.523642,-0.088279,1754211073,-0.25
54696418951,51.523642,-0.088279,1754211073,-0.25
54695590907,51.523815,-0.088257,1754211075,-0.25
54696717195,51.523768,-0.08697,1754209730,-0.2
54696717110,51.523768,-0.08697,1754209731,-0.2
54696716675,51.523768,-0.08697,1754209735,-0.2
54695557907,51.523768,-0.08697,1754209736,-0.2
54696599473,51.523768,-0.08697,1754209735,-0.2
54696716550,51.523768,-0.08697,1754209736,-0.2
54696386081,51.523768,-0.08697,1754209737,-0.2
54696716320,51.523768,-0.08697,1754209737,-0.2
54696599103,51.523768,-0.08697,1754209728,-0.1
54696385971,51.523768,-0.08697,1754209738,-0.2
54696716000,51.523768,-0.08697,1754209739,-0.2
54696715910,51.523768,-0.08697,1754209728,-0.1
54695557107,51.523768,-0.08697,1754209741,-0.2
54696926952,51.523815,-0.088257,1754255303,-0.25
54696752665,51.523642,-0.088279,1754211070,-0.25
54695592287,51.523642,-0.088279,1754211072,-0.25
54696633883,51.523642,-0.088279,1754211070,-0.25
54696419571,51.523815,-0.088257,1754211074,-0.25
54696419596,51.523642,-0.088279,1754211072,-0.25
54695558347,51.523768,-0.08697,1754209730,-0.1
54695558352,51.523768,-0.08697,1754209729,-0.1
54696599708,51.523768,-0.08697,1754209733,-0.2
54696599718,51.523768,-0.08697,1754209732,-0.2
54696599703,51.523768,-0.08697,1754209734,-0.2
54695557907,51.523768,-0.08697,1754209736,-0.2
54696386081,51.523768,-0.08697,1754209737,-0.2
54696716320,51.523768,-0.08697,1754209737,-0.2
54696599103,51.523768,-0.08697,1754209728,-0.1
54696385971,51.523768,-0.08697,1754209738,-0.2
54695557327,51.523768,-0.08697,1754209739,-0.2
54696715910,51.523768,-0.08697,1754209728,-0.1
54696624584,51.523768,-0.08697,1754209741,-0.2
54696598638,51.523768,-0.08697,1754209742,-0.2
54696598633,51.523768,-0.08697,1754209740,-0.2
54695557107,51.523768,-0.08697,1754209741,-0.2
54696752665,51.523642,-0.088279,1754211070,-0.25
54696633883,51.523642,-0.088279,1754211070,-0.25
54696419826,51.523642,-0.088279,1754211072,-0.25
54696419571,51.523815,-0.088257,1754211074,-0.25
54696419596,51.523642,-0.088279,1754211072,-0.25
54696751180,51.523642,-0.088279,1754211073,-0.25
54695590907,51.523815,-0.088257,1754211075,-0.25
54695558347,51.523768,-0.08697,1754209730,-0.1
54695558352,51.523768,-0.08697,1754209729,-0.1
54696599708,51.523768,-0.08697,1754209733,-0.2
54696599718,51.523768,-0.08697,1754209732,-0.2
54696599703,51.523768,-0.08697,1754209734,-0.2
54695557907,51.523768,-0.08697,1754209736,-0.2
54696599473,51.523768,-0.08697,1754209735,-0.2
54696716550,51.523768,-0.08697,1754209736,-0.2
54696386081,51.523768,-0.08697,1754209737,-0.2
54696599103,51.523768,-0.08697,1754209728,-0.1
54696385971,51.523768,-0.08697,1754209738,-0.2
54695557327,51.523768,-0.08697,1754209739,-0.2
54696715910,51.523768,-0.08697,1754209728,-0.1
54696624584,51.523768,-0.08697,1754209741,-0.2
54696598638,51.523768,-0.08697,1754209742,-0.2
54696598633,51.523768,-0.08697,1754209740,-0.2
54696938922,51.523815,-0.088257,1754255832,-0.25
54697759816,51.523815,-0.088257,1754255831,-0.25
54698095010,51.523815,-0.088257,1754255832,-0.25
54698094650,51.523815,-0.088257,1754255830,-0.2
54697974113,51.523815,-0.088257,1754255835,-0.25
54696937147,51.523815,-0.088257,1754255834,-0.25
54697758216,51.523815,-0.088257,1754255836,-0.25
54698001249,51.523815,-0.088257,1754255834,-0.25
54697750421,51.523815,-0.088257,1754255296,-0.25
54696929152,51.523815,-0.088257,1754255298,-0.25
54697749926,51.523815,-0.088257,1754255297,-0.25
54696928292,51.523815,-0.088257,1754255301,-0.25
