index,gpsTimeValid,date,time,millis,lat,lng,speed_mph,gsr,scr,slope_cps,recovery_s,it_date,it_time,emo_level
4890,1,170126,12013000,1966485,45.436357,12.341976,2.5,428,-1.81,2.54,29.54,260117,13013000,0.633
4891,1,170126,12013000,1966890,45.436357,12.341976,2.5,427,-2.78,-2.4,0.41,260117,13013000,0.623
4892,1,170126,12013000,1967291,45.436357,12.341976,3.07,428,-1.76,2.54,0.81,260117,13013000,0.613
4893,1,170126,12013100,1967692,45.436347,12.341985,3.07,434,4.2,14.86,0.4,260117,13013100,0.671
4894,1,170126,12013100,1968092,45.436347,12.341985,2.62,434,4.15,-0.1,0.8,260117,13013100,0.702
4895,1,170126,12013200,1968492,45.436339,12.341993,2.62,433,3.12,-2.58,1.2,260117,13013200,0.713
4896,1,170126,12013200,1968896,45.436339,12.341993,2.62,430,0.12,-7.43,1.61,260117,13013200,0.739
4897,1,170126,12013200,1969296,45.436339,12.341993,2.49,431,1.11,2.47,0.4,260117,13013200,0.746
4898,1,170126,12013300,1969725,45.436331,12.342,2.49,431,1.1,-0.03,0.43,260117,13013300,0.737
4899,1,170126,12013300,1970125,45.436331,12.342,1.9,432,2.08,2.45,0.4,260117,13013300,0.717
4900,1,170126,12013400,1970524,45.436321,12.342002,1.9,432,2.06,-0.05,0.8,260117,13013400,0.69
4901,1,170126,12013400,1970925,45.436321,12.342002,3.27,434,4.02,4.89,1.2,260117,13013400,0.71
4902,1,170126,12013400,1971327,45.436321,12.342002,3.27,434,3.98,-0.1,1.6,260117,13013400,0.712
4903,1,170126,12013500,1971728,45.436309,12.342009,3.27,434,3.94,-0.1,2,260117,13013500,0.701
4904,1,170126,12013500,1972132,45.436309,12.342009,3.45,435,4.89,2.35,2.41,260117,13013500,0.695
4905,1,170126,12013600,1972531,45.436299,12.342022,3.45,436,5.83,2.36,2.81,260117,13013600,0.694
4906,1,170126,12013600,1972931,45.436299,12.342022,2.83,436,5.77,-0.15,3.21,260117,13013600,0.682
4907,1,170126,12013600,1973333,45.436299,12.342022,2.83,436,5.71,-0.14,3.61,260117,13013600,0.66
4908,1,170126,12013700,1973734,45.43629,12.34203,2.83,437,6.65,2.33,4.01,260117,13013700,0.671
4909,1,170126,12013700,1974133,45.43629,12.34203,1.88,436,5.59,-2.65,4.41,260117,13013700,0.679
4910,1,170126,12013800,1974533,45.436285,12.342038,1.88,436,5.53,-0.14,4.81,260117,13013800,0.673
4911,1,170126,12013800,1974934,45.436285,12.342038,1.48,435,4.49,-2.61,5.21,260117,13013800,0.676
4912,1,170126,12013800,1975337,45.436285,12.342038,1.48,435,4.44,-0.11,5.61,260117,13013800,0.666
4913,1,170126,12013900,1975738,45.43628,12.342049,1.48,436,5.39,2.36,6.01,260117,13013900,0.673
4914,1,170126,12013900,1976137,45.43628,12.342049,2.22,436,5.33,-0.14,6.41,260117,13013900,0.666
4915,1,170126,12014000,1976537,45.436275,12.342056,2.22,436,5.28,-0.13,6.81,260117,13014000,0.648
4916,1,170126,12014000,1976964,45.436275,12.342056,1.84,437,6.22,2.19,7.24,260117,13014000,0.662
4917,1,170126,12014000,1977365,45.436275,12.342056,1.84,437,6.16,-0.16,7.64,260117,13014000,0.66
4918,1,170126,12014100,1977766,45.436267,12.342063,1.84,438,7.08,2.32,8.04,260117,13014100,0.68
4919,1,170126,12014100,1978165,45.436267,12.342063,2.92,438,7.01,-0.18,8.44,260117,13014100,0.682
4920,1,170126,12014200,1978565,45.436259,12.34207,2.92,439,7.93,2.3,8.84,260117,13014200,0.703
4921,1,170126,12014200,1978968,45.436259,12.34207,2.78,439,7.85,-0.2,9.24,260117,13014200,0.707
4922,1,170126,12014200,1979370,45.436259,12.34207,2.78,440,8.77,2.27,-1,260117,13014200,0.729
4923,1,170126,12014300,1979771,45.436247,12.34208,2.78,440,8.68,-0.22,-1,260117,13014300,0.733
4924,1,170126,12014300,1980172,45.436247,12.34208,3.38,440,8.59,-0.22,-1,260117,13014300,0.722
4925,1,170126,12014400,1980573,45.436238,12.342086,3.38,441,9.5,2.25,-1,260117,13014400,0.747
4926,1,170126,12014400,1980974,45.436238,12.342086,1.78,442,10.39,2.23,-1,260117,13014400,0.772
4927,1,170126,12014400,1981377,45.436238,12.342086,1.78,442,10.29,-0.26,-1,260117,13014400,0.777
4928,1,170126,12014500,1981780,45.43623,12.342089,1.78,442,10.18,-0.26,-1,260117,13014500,0.767
4929,1,170126,12014500,1982182,45.43623,12.342089,2.14,443,11.07,2.21,-1,260117,13014500,0.793
4930,1,170126,12014600,1982583,45.436222,12.342092,2.14,443,10.96,-0.28,-1,260117,13014600,0.798
4931,1,170126,12014600,1982986,45.436222,12.342092,1.76,444,11.84,2.18,-1,260117,13014600,0.823
4932,1,170126,12014700,1983387,45.436216,12.342095,1.76,444,11.72,-0.3,-1,260117,13014700,0.827
4933,1,170126,12014700,1983793,45.436216,12.342095,1.76,444,11.61,-0.29,-1,260117,13014700,0.817
4934,1,170126,12014700,1984225,45.436216,12.342095,0.96,444,11.49,-0.27,-1,260117,13014700,0.807
4935,1,170126,12014800,1984628,45.436208,12.342099,0.96,444,11.37,-0.29,-1,260117,13014800,0.799
4936,1,170126,12014800,1985031,45.436208,12.342099,1.97,445,12.25,2.17,-1,260117,13014800,0.826
4937,1,170126,12014900,1985432,45.436197,12.342106,1.97,445,12.13,-0.31,-1,260117,13014900,0.832
4938,1,170126,12014900,1985841,45.436197,12.342106,1.97,445,12.01,-0.3,-1,260117,13014900,0.822
4939,1,170126,12014900,1986243,45.436197,12.342106,3.23,446,12.88,2.16,-1,260117,13014900,0.849
4940,1,170126,12015000,1986645,45.436186,12.342113,3.23,446,12.75,-0.32,-1,260117,13015000,0.854
4941,1,170126,12015000,1987048,45.436186,12.342113,2.87,446,12.62,-0.32,-1,260117,13015000,0.844
4942,1,170126,12015100,1987450,45.436174,12.342118,2.87,446,12.49,-0.31,-1,260117,13015100,0.834
4943,1,170126,12015100,1987856,45.436174,12.342118,2.87,446,12.37,-0.31,-1,260117,13015100,0.825
4944,1,170126,12015100,1988258,45.436174,12.342118,2.84,446,12.25,-0.31,-1,260117,13015100,0.817
4945,1,170126,12015200,1988661,45.436163,12.342121,2.84,445,11.13,-2.76,-1,260117,13015200,0.844
4946,1,170126,12015200,1989064,45.436163,12.342121,2.42,446,12.01,2.18,-1,260117,13015200,0.865
4947,1,170126,12015300,1989465,45.436163,12.342124,2.42,445,10.9,-2.77,-1,260117,13015300,0.886
4948,1,170126,12015300,1989871,45.436163,12.342124,2.42,446,11.78,2.17,-1,260117,13015300,0.898
4949,1,170126,12015300,1990272,45.436163,12.342124,0,446,11.67,-0.29,-1,260117,13015300,0.892
4950,1,170126,12015400,1990675,45.436163,12.342128,0,446,11.55,-0.29,-1,260117,13015400,0.871
4951,1,170126,12015400,1991078,45.436163,12.342128,0,446,11.43,-0.29,-1,260117,13015400,0.85
4952,1,170126,12015500,1991480,45.436163,12.342132,0,445,10.33,-2.75,-1,260117,13015500,0.873
4953,1,170126,12015500,1991914,45.436163,12.342132,0,445,10.23,-0.24,-1,260117,13015500,0.874
4954,1,170126,12015500,1992320,45.436163,12.342132,0,443,8.14,-5.13,-1,260117,13015500,0.893
4955,1,170126,12015600,1992722,45.436156,12.342137,0,443,8.06,-0.2,-1,260117,13015600,0.891
4956,1,170126,12015600,1993123,45.436156,12.342137,1.96,443,7.98,-0.2,-1,260117,13015600,0.873
4957,1,170126,12015700,1993524,45.43615,12.342143,1.96,442,6.91,-2.67,-1,260117,13015700,0.877
4958,1,170126,12015700,1993928,45.43615,12.342143,1.9,443,7.83,2.28,-1,260117,13015700,0.877
4959,1,170126,12015700,1994328,45.43615,12.342143,1.9,443,7.75,-0.2,-1,260117,13015700,0.861
4960,1,170126,12015800,1994730,45.436143,12.342156,1.9,443,7.68,-0.19,-1,260117,13015800,0.834
4961,1,170126,12015800,1995131,45.436143,12.342156,2.17,443,7.6,-0.19,-1,260117,13015800,0.799
4962,1,170126,12015900,1995533,45.436136,12.342171,2.17,443,7.52,-0.19,-1,260117,13015900,0.767
4963,1,170126,12015900,1995938,45.436136,12.342171,2.39,444,8.44,2.26,-1,260117,13015900,0.789
4964,1,170126,12015900,1996338,45.436136,12.342171,2.39,445,9.34,2.26,-1,260117,13015900,0.813
4965,1,170126,12020000,1996739,45.436128,12.342187,2.39,445,9.25,-0.23,-1,260117,13020000,0.816
4966,1,170126,12020000,1997140,45.436128,12.342187,2.62,444,8.17,-2.7,-1,260117,13020000,0.838
4967,1,170126,12020100,1997542,45.43612,12.342208,2.62,444,8.09,-0.2,-1,260117,13020100,0.84
4968,1,170126,12020100,1997947,45.43612,12.342208,3.5,444,8.01,-0.2,-1,260117,13020100,0.826
4969,1,170126,12020100,1998348,45.43612,12.342208,3.5,444,7.93,-0.2,-1,260117,13020100,0.801
4970,1,170126,12020200,1998750,45.436109,12.342228,3.5,444,7.85,-0.2,-1,260117,13020200,0.772
4971,1,170126,12020200,1999182,45.436109,12.342228,3.42,443,6.78,-2.47,-1,260117,13020200,0.794
4972,1,170126,12020300,1999583,45.436099,12.342245,3.42,442,5.72,-2.64,-1,260117,13020300,0.81
4973,1,170126,12020300,1999988,45.436099,12.342245,2.78,442,5.66,-0.14,-1,260117,13020300,0.807
4974,1,170126,12020400,2000389,45.436092,12.34226,2.78,441,4.62,-2.61,-1,260117,13020400,0.816
4975,1,170126,12020400,2000791,45.436092,12.34226,2.78,441,4.57,-0.11,-1,260117,13020400,0.807
4976,1,170126,12020400,2001192,45.436092,12.34226,2.47,441,4.52,-0.11,-1,260117,13020400,0.787
4977,1,170126,12020500,2001593,45.436085,12.342274,2.47,441,4.48,-0.11,-1,260117,13020500,0.757
4978,1,170126,12020500,2001995,45.436085,12.342274,1.93,441,4.43,-0.11,-1,260117,13020500,0.721
4979,1,170126,12020600,2002393,45.436077,12.342285,1.93,439,2.41,-5.09,0,260117,13020600,0.763
4980,1,170126,12020600,2002794,45.436077,12.342285,1.93,438,1.4,-2.53,0.4,260117,13020600,0.78
4981,1,170126,12020600,2003194,45.436077,12.342285,2.42,437,0.39,-2.51,0.4,260117,13020600,0.78
4982,1,170126,12020700,2003594,45.43607,12.342295,2.42,436,-0.6,-2.48,0.4,260117,13020700,0.767
4983,1,170126,12020700,2003996,45.43607,12.342295,2.05,436,-0.6,0.01,0.4,260117,13020700,0.743
4984,1,170126,12020800,2004399,45.436065,12.342302,2.05,436,-0.59,0.01,0.4,260117,13020800,0.713
4985,1,170126,12020800,2004800,45.436065,12.342302,2.05,436,-0.58,0.01,0.4,260117,13020800,0.677
4986,1,170126,12020800,2005200,45.436065,12.342302,0.99,437,0.41,2.49,0.4,260117,13020800,0.681
4987,1,170126,12020900,2005599,45.436062,12.342304,0.99,437,0.41,-0.01,0.4,260117,13020900,0.672
4988,1,170126,12020900,2006000,45.436062,12.342304,0.64,438,1.39,2.46,0.4,260117,13020900,0.684
4989,1,170126,12021000,2006433,45.436056,12.342302,0.64,438,1.38,-0.03,0.43,260117,13021000,0.681
4990,1,170126,12021000,2006834,45.436056,12.342302,0.64,439,2.36,2.43,0.4,260117,13021000,0.699
4991,1,170126,12021000,2007233,45.436056,12.342302,3.34,439,2.33,-0.06,0.8,260117,13021000,0.7
4992,1,170126,12021100,2007633,45.436047,12.342296,3.34,439,2.31,-0.06,1.2,260117,13021100,0.688
4993,1,170126,12021100,2008034,45.436047,12.342296,2.89,439,2.29,-0.06,1.6,260117,13021100,0.666
4994,1,170126,12021200,2008437,45.436038,12.342291,2.89,439,2.26,-0.06,2,260117,13021200,0.638
4995,1,170126,12021200,2008838,45.436038,12.342291,2.89,439,2.24,-0.06,2.4,260117,13021200,0.606
4996,1,170126,12021200,2009238,45.436038,12.342291,3.04,439,2.22,-0.06,2.81,260117,13021200,0.571
4997,1,170126,12021300,2009639,45.436031,12.342281,3.04,439,2.2,-0.06,3.21,260117,13021300,0.538
4998,1,170126,12021300,2010039,45.436031,12.342281,3.34,440,3.16,2.42,3.61,260117,13021300,0.592
4999,1,170126,12021400,2010446,45.436021,12.342271,3.34,440,3.13,-0.08,4.01,260117,13021400,0.621
5000,1,170126,12021400,2010847,45.436021,12.342271,3.34,440,3.1,-0.08,4.41,260117,13021400,0.632
5001,1,170126,12021400,2011247,45.436021,12.342271,3.83,440,3.07,-0.08,4.81,260117,13021400,0.629
5002,1,170126,12021500,2011648,45.436012,12.342265,3.83,441,4.03,2.39,5.22,260117,13021500,0.677
5003,1,170126,12021500,2012047,45.436012,12.342265,2.34,440,3,-2.58,5.61,260117,13021500,0.715
5004,1,170126,12021600,2012453,45.436007,12.342258,2.34,441,3.96,2.36,6.02,260117,13021600,0.748
5005,1,170126,12021600,2012853,45.436007,12.342258,2.49,440,2.93,-2.57,6.42,260117,13021600,0.772
5006,1,170126,12021600,2013252,45.436007,12.342258,2.49,441,3.89,2.41,6.82,260117,13021600,0.796
5007,1,170126,12021700,2013681,45.436004,12.342246,2.49,441,3.85,-0.09,7.25,260117,13021700,0.8
5008,1,170126,12021700,2014081,45.436004,12.342246,3.18,441,3.81,-0.1,7.65,260117,13021700,0.788
5009,1,170126,12021800,2014481,45.435999,12.342237,3.18,442,4.76,2.38,8.05,260117,13021800,0.817
5010,1,170126,12021800,2014884,45.435999,12.342237,2.68,442,4.72,-0.12,8.45,260117,13021800,0.824
5011,1,170126,12021800,2015283,45.435999,12.342237,2.68,442,4.67,-0.12,8.85,260117,13021800,0.814
5012,1,170126,12021900,2015684,45.435989,12.342232,2.68,442,4.62,-0.12,9.25,260117,13021900,0.793
5013,1,170126,12021900,2016084,45.435989,12.342232,3.06,443,5.57,2.36,9.65,260117,13021900,0.824
5014,1,170126,12022000,2016483,45.435977,12.342227,3.06,443,5.51,-0.14,10.05,260117,13022000,0.832
5015,1,170126,12022000,2016888,45.435977,12.342227,4.04,443,5.46,-0.14,10.45,260117,13022000,0.824
5016,1,170126,12022000,2017289,45.435977,12.342227,4.04,443,5.4,-0.14,10.86,260117,13022000,0.802
5017,1,170126,12022100,2017691,45.435965,12.342226,4.04,443,5.35,-0.13,11.26,260117,13022100,0.779
5018,1,170126,12022100,2018092,45.435965,12.342226,2.49,443,5.29,-0.13,11.66,260117,13022100,0.759
5019,1,170126,12022200,2018493,45.435956,12.342223,2.49,444,6.23,2.34,12.06,260117,13022200,0.796
5020,1,170126,12022200,2018900,45.435956,12.342223,2.32,445,7.16,2.28,12.47,260117,13022200,0.826
5021,1,170126,12022200,2019300,45.435956,12.342223,2.32,445,7.09,-0.18,12.87,260117,13022200,0.834
5022,1,170126,12022300,2019702,45.435948,12.342221,2.32,447,9,4.75,-1,260117,13022300,0.859
5023,1,170126,12022300,2020102,45.435948,12.342221,1.94,445,6.93,-5.17,-1,260117,13022300,0.88
5024,1,170126,12022400,2020503,45.435941,12.342219,1.94,445,6.86,-0.17,-1,260117,13022400,0.88
5025,1,170126,12022400,2020934,45.435941,12.342219,2.23,442,3.82,-7.05,-1,260117,13022400,0.898
5026,1,170126,12022400,2021335,45.435941,12.342219,2.23,437,-1.17,-12.44,0,260117,13022400,0.913
5027,1,170126,12022500,2021738,45.435932,12.342218,2.23,433,-5.12,-9.8,0.4,260117,13022500,0.926
5028,1,170126,12022500,2022139,45.435932,12.342218,2.31,429,-9.03,-9.75,0.8,260117,13022500,0.937
5029,1,170126,12022600,2022540,45.435919,12.342223,2.31,430,-7.95,2.69,1.21,260117,13022600,0.947
5030,1,170126,12022600,2022943,45.435919,12.342223,2.19,428,-9.85,-4.72,1.61,260117,13022600,0.955
5031,1,170126,12022700,2023344,45.435909,12.342225,2.19,426,-11.73,-4.69,2.01,260117,13022700,0.962
5032,1,170126,12022700,2023747,45.435909,12.342225,2.19,427,-10.62,2.75,2.41,260117,13022700,0.967
5033,1,170126,12022700,2024148,45.435909,12.342225,1.86,427,-10.52,0.26,2.81,260117,13022700,0.96
5034,1,170126,12022800,2024549,45.435898,12.342227,1.86,426,-11.4,-2.21,3.21,260117,13022800,0.966
5035,1,170126,12022800,2024955,45.435898,12.342227,3.33,429,-8.32,7.6,3.62,260117,13022800,0.971
5036,1,170126,12022900,2025355,45.435885,12.342226,3.33,430,-7.24,2.68,4.02,260117,13022900,0.97
5037,1,170126,12022900,2025759,45.435885,12.342226,3.33,430,-7.17,0.18,4.42,260117,13022900,0.953
5038,1,170126,12022900,2026159,45.435885,12.342226,2.74,434,-3.14,10.08,4.82,260117,13022900,0.96
5039,1,170126,12023000,2026560,45.435872,12.342225,2.74,433,-4.1,-2.39,5.22,260117,13023000,0.948
5040,1,170126,12023000,2026964,45.435872,12.342225,2.42,432,-5.05,-2.35,5.63,260117,13023000,0.929
5041,1,170126,12023100,2027365,45.43586,12.34222,2.42,433,-4.01,2.59,6.03,260117,13023100,0.908
5042,1,170126,12023100,2027766,45.43586,12.34222,2.42,431,-5.95,-4.84,6.43,260117,13023100,0.922
5043,1,170126,12023100,2028194,45.43586,12.34222,2.91,430,-6.88,-2.17,6.86,260117,13023100,0.918
5044,1,170126,12023200,2028596,45.435848,12.342223,2.91,430,-6.81,0.17,7.26,260117,13023200,0.899
5045,1,170126,12023200,2028996,45.435848,12.342223,2.98,430,-6.74,0.17,7.66,260117,13023200,0.869
5046,1,170126,12023300,2029398,45.435837,12.342223,2.98,431,-5.68,2.63,8.06,260117,13023300,0.872
5047,1,170126,12023300,2029799,45.435837,12.342223,2.98,431,-5.63,0.14,8.46,260117,13023300,0.858
5048,1,170126,12023300,2030199,45.435837,12.342223,2.35,432,-4.58,2.62,8.86,260117,13023300,0.854
5049,1,170126,12023400,2030600,45.435828,12.342224,2.35,433,-3.54,2.58,9.27,260117,13023400,0.842
5050,1,170126,12023400,2031001,45.435828,12.342224,1.32,432,-4.5,-2.38,9.67,260117,13023400,0.837
5051,1,170126,12023500,2031405,45.435829,12.342221,1.32,433,-3.46,2.56,10.07,260117,13023500,0.827
5052,1,170126,12023500,2031807,45.435829,12.342221,1.32,433,-3.43,0.09,10.47,260117,13023500,0.804
5053,1,170126,12023500,2032208,45.435829,12.342221,1.82,433,-3.39,0.09,10.87,260117,13023500,0.773
5054,1,170126,12023600,2032613,45.435832,12.34222,1.82,432,-4.35,-2.36,11.28,260117,13023600,0.779
5055,1,170126,12023600,2033015,45.435832,12.34222,0.79,431,-5.3,-2.35,11.68,260117,13023600,0.792
5056,1,170126,12023700,2033419,45.435833,12.342218,0.79,431,-5.24,0.13,12.08,260117,13023700,0.788
5057,1,170126,12023700,2033821,45.435833,12.342218,0.79,431,-5.19,0.13,12.49,260117,13023700,0.77
5058,1,170126,12023700,2034222,45.435833,12.342218,2.45,432,-4.15,2.6,12.89,260117,13023700,0.78
5059,1,170126,12023800,2034624,45.435832,12.34221,2.45,432,-4.11,0.1,13.29,260117,13023800,0.774
5060,1,170126,12023800,2035026,45.435832,12.34221,2.35,432,-4.07,0.1,13.69,260117,13023800,0.755
5061,1,170126,12023900,2035459,45.435827,12.342208,2.35,433,-3.04,2.38,14.12,260117,13023900,0.756
5062,1,170126,12023900,2035861,45.435827,12.342208,2.35,434,-2.02,2.54,14.53,260117,13023900,0.75
5063,1,170126,12023900,2036262,45.435827,12.342208,1.63,434,-2,0.05,14.93,260117,13023900,0.732
5064,1,170126,12024000,2036664,45.435822,12.342213,1.63,435,-0.99,2.51,0.4,260117,13024000,0.72
5065,1,170126,12024000,2037065,45.435822,12.342213,1.2,436,0.01,2.49,0.4,260117,13024000,0.699
5066,1,170126,12024100,2037467,45.435823,12.342213,1.2,436,0.01,0,0.4,260117,13024100,0.67
5067,1,170126,12024100,2037868,45.435823,12.342213,0,437,1,2.47,0.4,260117,13024100,0.668
5068,1,170126,12024100,2038266,45.435823,12.342213,0,437,0.99,-0.03,0.4,260117,13024100,0.654
5069,1,170126,12024200,2038667,45.435822,12.342214,0,438,1.97,2.44,0.4,260117,13024200,0.665
5070,1,170126,12024200,2039066,45.435822,12.342214,0,438,1.95,-0.05,0.4,260117,13024200,0.662
5071,1,170126,12024300,2039472,45.435824,12.342214,0,439,2.92,2.39,0.41,260117,13024300,0.683
5072,1,170126,12024300,2039872,45.435824,12.342214,0,439,2.9,-0.07,0.81,260117,13024300,0.686
5073,1,170126,12024300,2040271,45.435824,12.342214,0,439,2.87,-0.07,1.21,260117,13024300,0.676
5074,1,170126,12024400,2040672,45.435823,12.342212,0,440,3.83,2.4,1.61,260117,13024400,0.706
5075,1,170126,12024400,2041071,45.435823,12.342212,0.84,441,4.78,2.39,2.01,260117,13024400,0.74
5076,1,170126,12024500,2041473,45.435821,12.342209,0.84,442,5.72,2.34,2.41,260117,13024500,0.777
5077,1,170126,12024500,2041873,45.435821,12.342209,0.97,441,4.67,-2.62,2.81,260117,13024500,0.803
5078,1,170126,12024500,2042272,45.435821,12.342209,0.97,441,4.63,-0.12,3.21,260117,13024500,0.808
5079,1,170126,12024600,2042673,45.435822,12.342208,0.97,441,4.58,-0.12,3.61,260117,13024600,0.797
5080,1,170126,12024600,2043103,45.435822,12.342208,0,440,3.55,-2.41,4.04,260117,13024600,0.807
5081,1,170126,12024700,2043503,45.435824,12.342208,0,439,2.52,-2.56,4.44,260117,13024700,0.807
5082,1,170126,12024700,2043907,45.435824,12.342208,0,437,0.51,-4.96,4.84,260117,13024700,0.826
5083,1,170126,12024700,2044307,45.435824,12.342208,0,437,0.51,-0.01,0.4,260117,13024700,0.825
5084,1,170126,12024800,2044708,45.435826,12.342209,0,437,0.5,-0.01,0.4,260117,13024800,0.809
5085,1,170126,12024800,2045108,45.435826,12.342209,0,437,0.5,-0.01,0.4,260117,13024800,0.783
5086,1,170126,12024900,2045508,45.435831,12.342211,0,436,-0.5,-2.49,0.4,260117,13024900,0.764
5087,1,170126,12024900,2045916,45.435831,12.342211,1.13,436,-0.49,0.01,0.41,260117,13024900,0.736
5088,1,170126,12024900,2046315,45.435831,12.342211,1.13,436,-0.49,0.01,0.4,260117,13024900,0.702
5089,1,170126,12025000,2046716,45.435834,12.342214,1.13,436,-0.48,0.01,0.4,260117,13025000,0.664
5090,1,170126,12025000,2047116,45.435834,12.342214,0.67,436,-0.48,0.01,0.4,260117,13025000,0.623
5091,1,170126,12025100,2047516,45.435834,12.342218,0.67,436,-0.47,0.01,0.4,260117,13025100,0.582
5092,1,170126,12025100,2047920,45.435834,12.342218,0.37,436,-0.47,0.01,0.4,260117,13025100,0.54
5093,1,170126,12025200,2048320,45.435834,12.342219,0.37,437,0.53,2.49,0.4,260117,13025200,0.565
5094,1,170126,12025200,2048720,45.435834,12.342219,0.37,437,0.52,-0.01,0.4,260117,13025200,0.573
5095,1,170126,12025200,2049120,45.435834,12.342219,0,437,0.52,-0.01,0.4,260117,13025200,0.569
5096,1,170126,12025300,2049520,45.435834,12.34222,0,436,-0.48,-2.49,0.4,260117,13025300,0.591
5097,1,170126,12025300,2049924,45.435834,12.34222,0,435,-1.46,-2.44,0.4,260117,13025300,0.622
5098,1,170126,12025400,2050354,45.435834,12.342222,0,434,-2.44,-2.27,0.43,260117,13025400,0.659
5099,1,170126,12025400,2050756,45.435834,12.342222,0,434,-2.41,0.06,0.83,260117,13025400,0.674
5100,1,170126,12025400,2051156,45.435834,12.342222,0,434,-2.39,0.06,1.23,260117,13025400,0.674
5101,1,170126,12025500,2051557,45.435834,12.342222,0,433,-3.36,-2.41,1.63,260117,13025500,0.719
5102,1,170126,12025500,2051961,45.435834,12.342222,0,431,-5.3,-4.82,2.04,260117,13025500,0.761
5103,1,170126,12025600,2052362,45.435833,12.342223,0,429,-7.23,-4.81,2.44,260117,13025600,0.797
5104,1,170126,12025600,2052767,45.435833,12.342223,0,427,-9.14,-4.71,2.84,260117,13025600,0.828
5105,1,170126,12025600,2053168,45.435833,12.342223,0,425,-11.03,-4.71,3.24,260117,13025600,0.853
5106,1,170126,12025700,2053570,45.435832,12.342225,0,420,-15.87,-12.04,3.65,260117,13025700,0.875
5107,1,170126,12025700,2053976,45.435832,12.342225,0,411,-24.62,-21.56,4.05,260117,13025700,0.894
5108,1,170126,12025800,2054379,45.435832,12.342226,0,402,-33.28,-21.5,4.45,260117,13025800,0.91
5109,1,170126,12025800,2054783,45.435832,12.342226,0,396,-38.89,-13.88,4.86,260117,13025800,0.923
5110,1,170126,12025800,2055186,45.435832,12.342226,0,392,-42.46,-8.86,5.26,260117,13025800,0.935
5111,1,170126,12025900,2055589,45.435832,12.342227,0,388,-45.99,-8.77,5.66,260117,13025900,0.945
5112,1,170126,12025900,2055994,45.435832,12.342227,0,385,-48.5,-6.2,6.07,260117,13025900,0.953
5113,1,170126,12030000,2056396,45.435833,12.342228,0,379,-53.96,-13.57,6.47,260117,13030000,0.96
5114,1,170126,12030000,2056800,45.435833,12.342228,0,374,-58.37,-10.92,6.88,260117,13030000,0.966
5115,1,170126,12030000,2057203,45.435833,12.342228,0,368,-63.73,-13.29,7.28,260117,13030000,0.971
5116,1,170126,12030100,2057637,45.435833,12.342229,0,358,-72.99,-21.34,7.71,260117,13030100,0.975
5117,1,170126,12030100,2058043,45.435833,12.342229,0,350,-80.18,-17.71,8.12,260117,13030100,0.979
5118,1,170126,12030200,2058446,45.435833,12.34223,0,344,-85.32,-12.75,8.52,260117,13030200,0.982
5119,1,170126,12030200,2058850,45.435833,12.34223,0,341,-87.43,-5.24,8.93,260117,13030200,0.985
5120,1,170126,12030200,2059252,45.435833,12.34223,0,340,-87.55,-0.29,9.33,260117,13030200,0.987
5121,1,170126,12030300,2059658,45.435833,12.34223,0,342,-84.69,7.03,9.73,260117,13030300,0.989
5122,1,170126,12030300,2060059,45.435833,12.34223,0,345,-80.88,9.52,10.14,260117,13030300,0.991
5123,1,170126,12030400,2060464,45.435833,12.342231,0,348,-77.1,9.33,10.54,260117,13030400,0.992
5124,1,170126,12030400,2060867,45.435833,12.342231,0,352,-72.37,11.74,10.94,260117,13030400,0.993
5125,1,170126,12030400,2061270,45.435833,12.342231,0,356,-67.68,11.62,11.35,260117,13030400,0.994
5126,1,170126,12030500,2061674,45.435833,12.342232,0,359,-64.04,9.03,11.75,260117,13030500,0.995
5127,1,170126,12030500,2062076,45.435833,12.342232,0,361,-61.42,6.52,12.15,260117,13030500,0.996
5128,1,170126,12030600,2062481,45.435832,12.342232,0,364,-57.83,8.85,12.56,260117,13030600,0.997
5129,1,170126,12030600,2062884,45.435832,12.342232,0,366,-55.27,6.35,12.96,260117,13030600,0.997
5130,1,170126,12030600,2063286,45.435832,12.342232,0,368,-52.74,6.3,13.36,260117,13030600,0.997
5131,1,170126,12030700,2063689,45.435832,12.342233,0,370,-50.23,6.22,13.77,260117,13030700,0.998
5132,1,170126,12030700,2064091,45.435832,12.342233,0,371,-48.74,3.71,14.17,260117,13030700,0.998
5133,1,170126,12030800,2064496,45.435832,12.342233,0,373,-46.27,6.09,14.57,260117,13030800,0.998
5134,1,170126,12030800,2064928,45.435832,12.342233,0,376,-42.84,7.95,15,260117,13030800,0.999
5135,1,170126,12030900,2065330,45.435833,12.342234,0,378,-40.43,5.99,15.41,260117,13030900,0.999
5136,1,170126,12030900,2065733,45.435833,12.342234,0,380,-38.05,5.92,15.81,260117,13030900,0.999
5137,1,170126,12030900,2066135,45.435833,12.342234,0,382,-35.69,5.87,16.21,260117,13030900,0.996
5138,1,170126,12031000,2066543,45.435832,12.342234,0,384,-33.35,5.73,16.62,260117,13031000,0.988
5139,1,170126,12031000,2066946,45.435832,12.342234,0,385,-32.03,3.28,17.02,260117,13031000,0.965
5140,1,170126,12031100,2067348,45.435832,12.342234,0,387,-29.73,5.72,17.42,260117,13031100,0.956
5141,1,170126,12031100,2067751,45.435832,12.342234,0,388,-28.44,3.19,17.83,260117,13031100,0.933
