id,latitude,longitude,date_uploaded,sentiment
55008520598,51.524372,-0.075409,1766859666,0.0
55008656275,51.524386,-0.075412,1766859666,0.0
55008506308,51.520075,-0.075061,1766858596,0.0
55008505993,51.530239,-0.081496,1766858924,0.0
55008064664,51.527686,-0.079814,1766836310,0.0
55007800846,51.530369,-0.083145,1766836310,0.0
55007973038,51.530383,-0.083123,1766836310,0.0
55007462152,51.524372,-0.075409,1766859666,0.0
55008520598,51.524372,-0.075409,1766859666,0.0
55008064664,51.527686,-0.079814,1766836310,0.0
55007800846,51.530369,-0.083145,1766836310,0.0
55007973038,51.530383,-0.083123,1766836310,0.0
55004841047,51.519836,-0.080833,1766733489,0.0
55005108515,51.517099,-0.080543,1766683527,0.0
55004881853,51.519545,-0.071861,1766679371,0.0
55004716091,51.517636,-0.070831,1766679372,0.0
55003836302,51.523651,-0.074758,1766679373,0.0
55004715761,51.527475,-0.088384,1766679373,0.0
55004976104,51.519545,-0.071861,1766679370,0.0
55004730543,51.522976,-0.069823,1766672119,0.0
55004730343,51.522976,-0.069823,1766672118,0.0
55003576087,51.527737,-0.079804,1766666136,0.0
55004622138,51.527737,-0.079804,1766666138,0.0
55004622148,51.527737,-0.079804,1766666137,0.0
55003576012,51.527737,-0.079804,1766666139,0.0
55004621988,51.527737,-0.079804,1766666140,0.0
55004719639,51.527737,-0.079804,1766666142,0.0
55003575887,51.527737,-0.079804,1766666141,0.0
54998315359,51.523791,-0.086698,1766608151,0.0
55002446750,51.52394,-0.071566,1766535664,0.0
55002171105,51.529161,-0.06947,1766523818,0.0
55002068124,51.52454,-0.084009,1766520587,0.0
55001607768,51.51778,-0.081223,1766506818,0.0
55001470229,51.515008,-0.08062,1766498090,0.0
55001204741,51.523682,-0.089577,1766498315,0.0
55001209448,51.519088,-0.081459,1766491027,0.0
54999340217,51.526783,-0.087623,1766445589,0.0
55000294789,51.519371,-0.074833,1766438954,0.0
54999614571,51.527737,-0.079804,1766425031,0.0
54999884394,51.527737,-0.079804,1766425030,0.0
54999775098,51.527737,-0.079804,1766425026,0.0
54998719192,51.527737,-0.079804,1766425027,0.0
54999603381,51.527737,-0.079804,1766425030,0.0
